emp_no,birth_date,first_name,last_name,gender,hire_date,emp_no,dept_no,from_date,to_date,emp_no,salary,from_date,to_date,dept_no,dept_name
12182,1962-08-10,Kwangho,Beausoleil,F,1993-10-27,12182,d002,1993-10-27,9999-01-01,12182,85001,1995-10-27,1996-10-26,d002,Finance
12182,1962-08-10,Kwangho,Beausoleil,F,1993-10-27,12182,d002,1993-10-27,9999-01-01,12182,87632,1996-10-26,1997-10-26,d002,Finance
12182,1962-08-10,Kwangho,Beausoleil,F,1993-10-27,12182,d002,1993-10-27,9999-01-01,12182,88464,1997-10-26,1998-10-25,d002,Finance
12182,1962-08-10,Kwangho,Beausoleil,F,1993-10-27,12182,d002,1993-10-27,9999-01-01,12182,90069,1998-10-25,1999-10-26,d002,Finance
12182,1962-08-10,Kwangho,Beausoleil,F,1993-10-27,12182,d002,1993-10-27,9999-01-01,12182,90855,1999-10-26,2000-10-25,d002,Finance
12182,1962-08-10,Kwangho,Beausoleil,F,1993-10-27,12182,d002,1993-10-27,9999-01-01,12182,90970,2000-10-25,2001-10-25,d002,Finance
12182,1962-08-10,Kwangho,Beausoleil,F,1993-10-27,12182,d002,1993-10-27,9999-01-01,12182,90898,2001-10-25,9999-01-01,d002,Finance
12209,1957-02-26,Tiina,Liesche,F,1989-12-15,12209,d002,1989-12-15,9999-01-01,12209,60942,1997-12-13,1998-12-13,d002,Finance
12209,1957-02-26,Tiina,Liesche,F,1989-12-15,12209,d002,1989-12-15,9999-01-01,12209,62258,1998-12-13,1999-12-13,d002,Finance
12209,1957-02-26,Tiina,Liesche,F,1989-12-15,12209,d002,1989-12-15,9999-01-01,12209,63633,1999-12-13,2000-12-12,d002,Finance
12209,1957-02-26,Tiina,Liesche,F,1989-12-15,12209,d002,1989-12-15,9999-01-01,12209,65364,2000-12-12,2001-12-12,d002,Finance
12209,1957-02-26,Tiina,Liesche,F,1989-12-15,12209,d002,1989-12-15,9999-01-01,12209,65402,2001-12-12,9999-01-01,d002,Finance
12222,1953-03-04,Abdelwaheb,Holburn,F,1986-09-01,12222,d002,1987-08-15,9999-01-01,12222,60005,1991-08-14,1992-08-13,d002,Finance
12222,1953-03-04,Abdelwaheb,Holburn,F,1986-09-01,12222,d002,1987-08-15,9999-01-01,12222,61539,1992-08-13,1993-08-13,d002,Finance
12222,1953-03-04,Abdelwaheb,Holburn,F,1986-09-01,12222,d002,1987-08-15,9999-01-01,12222,65834,1993-08-13,1994-08-13,d002,Finance
12222,1953-03-04,Abdelwaheb,Holburn,F,1986-09-01,12222,d002,1987-08-15,9999-01-01,12222,67951,1994-08-13,1995-08-13,d002,Finance
12222,1953-03-04,Abdelwaheb,Holburn,F,1986-09-01,12222,d002,1987-08-15,9999-01-01,12222,70542,1995-08-13,1996-08-12,d002,Finance
12222,1953-03-04,Abdelwaheb,Holburn,F,1986-09-01,12222,d002,1987-08-15,9999-01-01,12222,70741,1996-08-12,1997-08-12,d002,Finance
12222,1953-03-04,Abdelwaheb,Holburn,F,1986-09-01,12222,d002,1987-08-15,9999-01-01,12222,70263,1997-08-12,1998-08-12,d002,Finance
12222,1953-03-04,Abdelwaheb,Holburn,F,1986-09-01,12222,d002,1987-08-15,9999-01-01,12222,73313,1998-08-12,1999-08-12,d002,Finance
12222,1953-03-04,Abdelwaheb,Holburn,F,1986-09-01,12222,d002,1987-08-15,9999-01-01,12222,73041,1999-08-12,2000-08-11,d002,Finance
12222,1953-03-04,Abdelwaheb,Holburn,F,1986-09-01,12222,d002,1987-08-15,9999-01-01,12222,75767,2000-08-11,2001-08-11,d002,Finance
12222,1953-03-04,Abdelwaheb,Holburn,F,1986-09-01,12222,d002,1987-08-15,9999-01-01,12222,75775,2001-08-11,9999-01-01,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,60300,1990-12-07,1991-12-07,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,61579,1991-12-07,1992-12-06,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,62003,1992-12-06,1993-12-06,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,61922,1993-12-06,1994-12-06,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,63740,1994-12-06,1995-12-06,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,66890,1995-12-06,1996-12-05,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,66626,1996-12-05,1997-12-05,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,69278,1997-12-05,1998-12-05,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,70319,1998-12-05,1999-12-05,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,71803,1999-12-05,2000-12-04,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,73363,2000-12-04,2001-12-04,d002,Finance
12255,1957-05-17,Pasqua,Hoogerwoord,M,1986-12-08,12255,d002,1986-12-08,9999-01-01,12255,75391,2001-12-04,9999-01-01,d002,Finance
12286,1957-06-16,Owen,Pesch,F,1987-08-15,12286,d002,1988-07-20,9999-01-01,12286,61294,2001-07-17,2002-07-17,d002,Finance
12286,1957-06-16,Owen,Pesch,F,1987-08-15,12286,d002,1988-07-20,9999-01-01,12286,65703,2002-07-17,9999-01-01,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,60429,1985-08-10,1986-08-10,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,64664,1986-08-10,1987-08-10,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,64539,1987-08-10,1988-08-09,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,64411,1988-08-09,1989-08-09,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,65320,1989-08-09,1990-08-09,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,67168,1990-08-09,1991-08-09,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,71452,1991-08-09,1992-08-08,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,71672,1992-08-08,1993-08-08,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,74391,1993-08-08,1994-08-08,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,76381,1994-08-08,1995-08-08,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,79626,1995-08-08,1996-08-07,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,82586,1996-08-07,1997-08-07,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,83309,1997-08-07,1998-08-07,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,85609,1998-08-07,1999-08-07,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,87577,1999-08-07,2000-08-06,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,87343,2000-08-06,2001-08-06,d002,Finance
12290,1958-06-20,Jeanne,Braccini,F,1985-08-10,12290,d002,1985-08-10,1989-07-31,12290,89980,2001-08-06,9999-01-01,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,60630,1986-08-11,1987-08-11,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,64147,1987-08-11,1988-08-10,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,68147,1988-08-10,1989-08-10,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,70862,1989-08-10,1990-08-10,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,71133,1990-08-10,1991-08-10,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,71927,1991-08-10,1992-08-09,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,74415,1992-08-09,1993-08-09,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,75103,1993-08-09,1994-08-09,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,78680,1994-08-09,1995-08-09,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,80375,1995-08-09,1996-08-08,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,84529,1996-08-08,1997-08-08,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,84755,1997-08-08,1998-08-08,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,86217,1998-08-08,1999-08-08,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,86020,1999-08-08,2000-08-07,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,89193,2000-08-07,2001-08-07,d002,Finance
12308,1952-02-17,Mototsugu,Cronau,M,1985-08-11,12308,d002,1985-08-11,1996-09-20,12308,93238,2001-08-07,9999-01-01,d002,Finance
12363,1956-12-26,Gennady,Glowinski,F,1987-09-16,12363,d002,1987-09-16,9999-01-01,12363,62575,1991-09-15,1992-09-14,d002,Finance
12363,1956-12-26,Gennady,Glowinski,F,1987-09-16,12363,d002,1987-09-16,9999-01-01,12363,63967,1992-09-14,1993-09-14,d002,Finance
12363,1956-12-26,Gennady,Glowinski,F,1987-09-16,12363,d002,1987-09-16,9999-01-01,12363,63921,1993-09-14,1994-09-14,d002,Finance
12363,1956-12-26,Gennady,Glowinski,F,1987-09-16,12363,d002,1987-09-16,9999-01-01,12363,63653,1994-09-14,1995-09-14,d002,Finance
12363,1956-12-26,Gennady,Glowinski,F,1987-09-16,12363,d002,1987-09-16,9999-01-01,12363,65929,1995-09-14,1996-09-13,d002,Finance
12363,1956-12-26,Gennady,Glowinski,F,1987-09-16,12363,d002,1987-09-16,9999-01-01,12363,65794,1996-09-13,1997-09-13,d002,Finance
12363,1956-12-26,Gennady,Glowinski,F,1987-09-16,12363,d002,1987-09-16,9999-01-01,12363,66598,1997-09-13,1998-09-13,d002,Finance
12363,1956-12-26,Gennady,Glowinski,F,1987-09-16,12363,d002,1987-09-16,9999-01-01,12363,66953,1998-09-13,1999-09-13,d002,Finance
12363,1956-12-26,Gennady,Glowinski,F,1987-09-16,12363,d002,1987-09-16,9999-01-01,12363,66566,1999-09-13,2000-09-12,d002,Finance
12363,1956-12-26,Gennady,Glowinski,F,1987-09-16,12363,d002,1987-09-16,9999-01-01,12363,70839,2000-09-12,2001-09-12,d002,Finance
12363,1956-12-26,Gennady,Glowinski,F,1987-09-16,12363,d002,1987-09-16,9999-01-01,12363,74920,2001-09-12,9999-01-01,d002,Finance
12395,1955-01-08,Sanjit,Felder,M,1988-02-04,12395,d002,1995-06-05,9999-01-01,12395,66909,1995-06-05,1996-06-04,d002,Finance
12395,1955-01-08,Sanjit,Felder,M,1988-02-04,12395,d002,1995-06-05,9999-01-01,12395,68583,1996-06-04,1997-06-04,d002,Finance
12395,1955-01-08,Sanjit,Felder,M,1988-02-04,12395,d002,1995-06-05,9999-01-01,12395,72848,1997-06-04,1998-06-04,d002,Finance
12395,1955-01-08,Sanjit,Felder,M,1988-02-04,12395,d002,1995-06-05,9999-01-01,12395,75060,1998-06-04,1999-06-04,d002,Finance
12395,1955-01-08,Sanjit,Felder,M,1988-02-04,12395,d002,1995-06-05,9999-01-01,12395,78626,1999-06-04,2000-06-03,d002,Finance
12395,1955-01-08,Sanjit,Felder,M,1988-02-04,12395,d002,1995-06-05,9999-01-01,12395,81291,2000-06-03,2001-06-03,d002,Finance
12395,1955-01-08,Sanjit,Felder,M,1988-02-04,12395,d002,1995-06-05,9999-01-01,12395,82118,2001-06-03,2002-06-03,d002,Finance
12395,1955-01-08,Sanjit,Felder,M,1988-02-04,12395,d002,1995-06-05,9999-01-01,12395,82772,2002-06-03,9999-01-01,d002,Finance
12416,1957-01-22,Chenye,Itzfeldt,M,1993-09-14,12416,d002,1998-02-14,9999-01-01,12416,61757,2001-02-13,2002-02-13,d002,Finance
12416,1957-01-22,Chenye,Itzfeldt,M,1993-09-14,12416,d002,1998-02-14,9999-01-01,12416,64526,2002-02-13,9999-01-01,d002,Finance
12465,1957-01-31,Gita,Ressouche,F,1985-11-22,12465,d002,1985-11-22,9999-01-01,12465,70703,1985-11-22,1986-11-22,d002,Finance
12465,1957-01-31,Gita,Ressouche,F,1985-11-22,12465,d002,1985-11-22,9999-01-01,12465,73509,1986-11-22,1987-11-22,d002,Finance
12465,1957-01-31,Gita,Ressouche,F,1985-11-22,12465,d002,1985-11-22,9999-01-01,12465,74324,1987-11-22,1988-11-21,d002,Finance
12465,1957-01-31,Gita,Ressouche,F,1985-11-22,12465,d002,1985-11-22,9999-01-01,12465,74202,1988-11-21,1989-11-21,d002,Finance
12465,1957-01-31,Gita,Ressouche,F,1985-11-22,12465,d002,1985-11-22,9999-01-01,12465,77430,1989-11-21,1990-11-21,d002,Finance
12465,1957-01-31,Gita,Ressouche,F,1985-11-22,12465,d002,1985-11-22,9999-01-01,12465,80596,1990-11-21,1991-11-21,d002,Finance
12465,1957-01-31,Gita,Ressouche,F,1985-11-22,12465,d002,1985-11-22,9999-01-01,12465,84048,1991-11-21,1992-11-20,d002,Finance
12465,1957-01-31,Gita,Ressouche,F,1985-11-22,12465,d002,1985-11-22,9999-01-01,12465,85799,1992-11-20,1993-11-20,d002,Finance
12465,1957-01-31,Gita,Ressouche,F,1985-11-22,12465,d002,1985-11-22,9999-01-01,12465,87455,1993-11-20,1994-11-20,d002,Finance
